internal_key	display_name	description	data_type	current_value	default_value	scope	inheritance	read_api	write_api	validation	permissions	category	group	per_chat	secret	hidden	ui_visibility	widget	storage	runtime_consumer	read_fn	status
models.groq_timeout	Таймаут Groq, сек	Сколько ждать ответ Groq при распознавании голосовых. Больше — меньше сбоев.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.groq_transcribe_model	Модель распознавания Groq	Модель Groq для распознавания голосовых в текст. По умолчанию whisper-large-v3.	str	runtime	code:SmartModule.transcriber.groq_transcriber.GROQ_TRANSCRIBE_MODEL	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.image_base_url	Адрес сервера генерации изображений	Адрес сервера генерации изображений (по умолчанию Pollinations). Меняется при переезде на другого провайдера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_images	false	false	false	visible	-	bot_settings	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
models.image_get_mode	Режим GET-запроса	Включает GET-режим провайдера: запрос идёт по ссылке с параметрами, ключ доступа при этом не используется (поле ключа блокируется).	bool	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	bool	view: role-matrix; edit: global_admin	models	models_images	false	false	false	visible	-	bot_settings	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
models.image_model	Модель генерации изображений	Название модели генерации картинок. По умолчанию flux.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_images	false	false	false	visible	-	bot_settings	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
models.intel_bg_base_url	Адрес нейросети для фоновых проверок	Адрес сервера отдельной нейросети для фоновых проверок (оценка важности). Пусто — используется основная нейросеть.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_bg_display_name	Название модели для фоновых проверок	Как называть нейросеть фоновых проверок в админке. Пусто — покажется адрес сервера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_bg_model_name	Модель для фоновых проверок	Название отдельной модели для фоновых проверок. Пусто — берётся основная модель.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_history_base_url	Адрес нейросети для Вех и Лора	Адрес сервера отдельной нейросети для исторической памяти (Вехи/Лор). Пусто — используется основная нейросеть.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_history_display_name	Название модели для Вех и Лора	Как называть эту нейросеть в админке. Пусто — покажется адрес сервера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_history_model_name	Модель для Вех и Лора	Название отдельной модели для исторической памяти. Пусто — берётся основная модель.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_reflection_base_url	Адрес нейросети саморефлексии	Адрес сервера нейросети для экстрактора сути (саморефлексия). Пусто — используется основная нейросеть.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_reflection_display_name	Название модели саморефлексии	Как называть эту нейросеть в админке. Пусто — покажется адрес сервера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.intel_reflection_model_name	Модель саморефлексии	Название модели для экстрактора сути. Пусто — берётся основная модель.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_base_url	Адрес основной нейросети	Адрес сервера нейросети. Меняется, только если переезжаете на другого провайдера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_main	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_cb_cooldown_seconds	Кулдаун Circuit Breaker, сек	Сколько отдыхает «рубильник» после сбоев, прежде чем снова пробовать.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_llm_guard	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_cb_failure_threshold	Порог сбоев защитного переключателя	Сколько сбоев подряд до «рубильника» — бот временно перестаёт дёргать нейросеть.	int	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	int	view: role-matrix; edit: global_admin	models	models_llm_guard	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_display_name	Название основной модели	Как называть основную нейросеть в админке. Пусто — покажется адрес сервера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_main	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_fallback_base_url	Адрес запасной нейросети	Адрес запасной нейросети. Нужен, только если настроен фоллбэк.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_fallback	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_fallback_display_name	Название фолбэк-модели	Как называть запасную нейросеть. Пусто — покажется адрес сервера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_fallback	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_fallback_max_retries	Ретраи фоллбэк-цепочки	Сколько раз повторять запрос к запасной нейросети. Больше — надёжнее, но дольше.	int	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	int	view: role-matrix; edit: global_admin	models	models_fallback	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_fallback_model	Модель фоллбэк-провайдера	Название модели запасной нейросети. Используется, когда основная недоступна.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_fallback	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_fallback_timeout_seconds	Таймаут фоллбэка, сек	Сколько ждать ответ запасной нейросети. Больше — меньше сбоев, дольше ожидание.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_fallback	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_max_retries	Число повторов при сбое нейросети	Сколько раз повторить запрос при временном сбое. Больше — надёжнее, но дольше ждать.	int	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	int	view: role-matrix; edit: global_admin	models	models_llm_timeouts	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_model_name	Модель основной нейросети	Название основной модели бота. От неё зависит качество и скорость почти всех ответов.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_main	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_retry_backoff_base	Начальная пауза между повторами	Начальная пауза перед повтором, сек. Больше — реже долбить провайдера при сбоях.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_llm_timeouts	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_retry_backoff_cap	Макс. пауза между попытками (сек)	Максимальная пауза между повторами. Больше — дольше терпелив, но тише при упорном сбое.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_llm_timeouts	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_retry_jitter_max	Разброс паузы между повторами, сек	Случайная добавка к паузе повтора — чтобы запросы не стучались одновременно.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_llm_timeouts	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_timeout	Сколько ждать ответ нейросети, сек	Сколько ждать ответ нейросети. Больше — меньше сбоев на медленных моделях, но дольше тишина.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_llm_timeouts	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.llm_total_budget	Жёсткий дедлайн всей попытки, сек	Потолок времени на запрос со всеми повторами. Меньше — бот быстрее сдаётся при проблемах.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_llm_guard	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.openrouter_base_url	Адрес сервиса OpenRouter	Адрес сервера OpenRouter для пересказов и распознавания. Меняется при переезде.	str	runtime	code:SmartModule.transcriber.openrouter_transcriber.OPENROUTER_BASE_URL	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.openrouter_display_name	Название модели для видео	Как называть сервис, который смотрит видео. Пусто — покажется адрес сервера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_video_summary	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.openrouter_timeout	Таймаут OpenRouter, сек	Сколько ждать ответ OpenRouter при пересказах. Больше — меньше сбоев на медленных моделях.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.openrouter_transcribe_display_name	Название модели расшифровки (резерв)	Как называть резервный сервис расшифровки голосовых OpenRouter. Пусто — покажется адрес сервера.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.openrouter_transcribe_model	Модель распознавания OpenRouter	Модель OpenRouter для распознавания голосовых. По умолчанию openrouter/free.	str	runtime	code:SmartModule.transcriber.openrouter_transcriber.OPENROUTER_TRANSCRIBE_MODEL	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_extra_providers	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.token_safety_multiplier	Запас при подсчёте длины текста	Запас при подсчёте длины: больше — бот осторожнее и чаще вписывается в лимиты.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_embeddings	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.tokenizer_encoding	Кодировка tiktoken	Как бот считает длину текста в словах. Меняется только вместе с моделью.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_embeddings	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.video_fallback_model	Запасная видео-модель (OpenRouter)	Раунд 4 (T-710): MiniMax M3 (контекст 1M) — видит кадры ролика. Используется, когда первичная недоступна или ответила отказом; упала — бот пересказывает по субтитрам.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_video_summary	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.video_primary_model	Первичная видео-модель (OpenRouter)	Первая модель, которой бот пробует «посмотреть» ролик: NVIDIA Nemotron умеет и звук, и картинку. Откажет — включится запасная или субтитры.	str	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	str	view: role-matrix; edit: global_admin	models	models_video_summary	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
models.video_timeout_seconds	Таймаут видео-запроса, сек	Сколько ждать ответ мультимодальной модели на видео. Больше — реже сбои, но дольше тишина.	float	runtime	-	global	global	GET /api/config; GET /api/config/params-meta	POST /api/config	float	view: role-matrix; edit: global_admin	models	models_video_summary	false	false	false	visible	-	bot_settings	llm_client/llm_probe/status_service/worker_budget (hot.get)	hot.get	OK
postgres_db	Имя БД postgres	-	str	runtime	-	global(infra)	n/a	нет API (env-only)	нет API (env-only)	n/a (env)	n/a (env-only)	infra	-	false	false	false	api-only	-	env/.env	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
postgres_dsn	DSN PostgreSQL	-	str	{configured,last4}	{configured,last4}	global(infra)	n/a	нет API (env-only)	нет API (env-only)	n/a (env)	n/a (env-only)	infra	-	false	true	false	api-only	-	env/.env	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
postgres_password	Пароль PostgreSQL	-	str	{configured,last4}	{configured,last4}	global(infra)	n/a	нет API (env-only)	нет API (env-only)	n/a (env)	n/a (env-only)	infra	-	false	true	false	api-only	-	env/.env	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
postgres_user	Пользователь postgres	-	str	runtime	-	global(infra)	n/a	нет API (env-only)	нет API (env-only)	n/a (env)	n/a (env-only)	infra	-	false	false	false	api-only	-	env/.env	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.checkup_system_prompt	Системный промпт чекапа	Инструкция для ежемесячной сводки о здоровье сервера и памяти. Изменения применяются сразу после сохранения.	str	runtime	code:services.checkup_prompts.CHECKUP_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_checkup	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.compress_system_prompt	Промпт сжатия истории (глубокий уровень)	Инструкция, как ужимать старые сообщения в факты памяти. Изменения применяются сразу после сохранения.	str	runtime	code:services.summary_prompts.COMPRESS_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_memory	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.direct_chat_synthesizer_system_prompt	Синтезатор прямого чата (Логика)	Собирает выводы инструментов в справку (первый проход прямого чата). Изменения применяются сразу.	str	runtime	code:services.chat_prompts.DIRECT_SYNTHESIZER_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_direct_chat	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.direct_chat_system_prompt	Системный промпт прямого чата	Характер и правила ответов бота в прямом общении. Изменения применяются сразу после сохранения.	str	runtime	code:services.chat_prompts.CHAT_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_direct_chat	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.direct_chat_verbalizer_system_prompt	Вербализатор прямого чата (Характер)	Оформляет справку прямого чата в живой ответ. Изменения применяются сразу.	str	runtime	code:services.chat_prompts.DIRECT_VERBALIZER_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_direct_chat	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.extract_system_prompt	Промпт извлечения фактов (граф)	Инструкция, как вытаскивать факты из разговора для долгой памяти. Изменения применяются сразу после сохранения.	str	runtime	code:services.summary_prompts.EXTRACT_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_memory	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.factcheck_analyst_system_prompt	Синтезатор фактчека (Логика)	Разбор тезиса и фактов в машинную справку (первый проход фактчека). Изменения применяются сразу.	str	runtime	code:services.factcheck_prompts.FACTCHECK_ANALYST_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_factcheck	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.factcheck_system_prompt	Системный промпт фактчека	Инструкция нейросети при проверке фактов: как оформлять ответ. Изменения применяются сразу после сохранения.	str	runtime	code:services.factcheck_prompts.FACTCHECK_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_factcheck	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.factcheck_verbalizer_system_prompt	Вербализатор фактчека (Характер)	Превращает разбор фактчека в финальный текст. Изменения применяются сразу.	str	runtime	code:services.factcheck_prompts.FACTCHECK_VERBALIZER_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_factcheck	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.search_system_prompt	Системный промпт поиска	Инструкция нейросети при поиске: как формулировать ответ. Изменения применяются сразу после сохранения.	str	runtime	code:services.search_prompts.SEARCH_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_search	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.summary_cover_style	Стиль обложки	Авторский стиль обложек саммари: конкатенируется с визуальным промптом перед генерацией изображения.	str	runtime	code:services.summary_prompts.SUMMARY_COVER_STYLE_DEFAULT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_summary	true	false	false	visible	textarea	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.summary_editor_system_prompt	Синтезатор саммари (Редактор)	Сжимает историю в короткую выжимку (первый проход саммари). Изменения применяются сразу.	str	runtime	code:services.summary_prompts.SUMMARY_EDITOR_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_summary	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.summary_narrator_system_prompt	Вербализатор саммари (Рассказчик)	Пересказывает выжимку саммари живым языком. Изменения применяются сразу.	str	runtime	code:services.summary_prompts.SUMMARY_NARRATOR_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_summary	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.summary_system_prompt	Системный промпт саммари	Инструкция нейросети для пересказов: стиль и структура. Изменения применяются сразу после сохранения.	str	runtime	code:services.summary_prompts.SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_summary	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.verbilizer_default_mode	Резервный режим (Fallback)	Предохранитель: срабатывает только при сбое модели (зависла/нечитаемый ответ). Штатный выбор режима делает Синтезатор динамически. Изменения применяются сразу.	str	runtime	code:services.prompt_style_blocks.VERBILIZER_DEFAULT_MODE	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; one-of[casual|serious|deep_research]; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_verbilizer	true	false	false	visible	select	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.verbilizer_mode_casual	Режим Casual	Режим подачи ответа «торопливое письмо»: короткие рубленые фразы без Markdown.	str	runtime	code:services.prompt_style_blocks.MODE_CASUAL_BLOCK	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_verbilizer	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.verbilizer_mode_deep_research	Режим Deep Research	Режим подачи ответа «глубокий разбор»: полный структурированный отчёт.	str	runtime	code:services.prompt_style_blocks.MODE_DEEP_RESEARCH_BLOCK	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_verbilizer	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.verbilizer_mode_serious	Режим Serious	Режим подачи ответа «грамотно, по делу»: сдержанная циничная ирония.	str	runtime	code:services.prompt_style_blocks.MODE_SERIOUS_BLOCK	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_verbilizer	true	false	false	visible	-	bot_settings + chat_profiles.chat_params.overrides	ConfigCache / hot.get|get_chat_param	hot.get|get_chat_param	new
prompts.webpage_system_prompt	Системный промпт пересказа веб-страниц	Инструкция нейросети при пересказе страницы по ссылке. Изменения применяются сразу после сохранения.	str	runtime	code:services.web_prompts.WEBPAGE_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_web	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.youtube_system_prompt	Системный промпт пересказа YouTube	Инструкция нейросети при пересказе видео по ссылке. Изменения применяются сразу после сохранения.	str	runtime	code:services.youtube_prompts.YOUTUBE_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_youtube	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
prompts.youtube_video_system_prompt	Системный промпт пересказа видео (мультимодально)	Инструкция нейросети при пересказе видео, когда модель смотрит само видео (без субтитров).	str	runtime	code:services.youtube_prompts.YOUTUBE_VIDEO_SYSTEM_PROMPT	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	str; непустая строка	view: role-matrix; edit: local_admin/global_admin	prompts	prompts_youtube	true	false	false	visible	-	chat_profiles.chat_params.overrides	direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
